2B,3B,AB,BB,BBA,CG,CS,DP,E,ER,ERA,FP,H,HA,HBP,HR,HRA,IPouts,R,RA,SB,SF,SHO,SO,SOA,SV,score
0.44956353000000004,1.4483991,0.7914019800000001,0.44610344,1.22356958,0.9870198,0.96601321,1.15202941,0.97197854,0.62531705,0.7747757399999999,1.07134793,1.48146936,0.94356681,1.31313552,1.11846539,0.66227027,1.01517829,1.47061064,0.40786524999999996,1.05588135,1.14863441,1.42496053,1.33496207,0.91020079,0.6808945399999999,0.984018863121949
0.90851584,0.7736892,1.03804023,1.50669593,0.55684685,1.19266411,1.11238703,0.48160351,0.89034277,0.81289731,0.41540299999999997,1.18887199,1.07645688,0.48860007000000005,1.31853383,0.93962533,0.5056123299999999,0.7363192199999999,0.6712153599999999,0.75971227,1.41964013,1.2311827,1.09006149,0.68098155,0.58364496,0.74683645,1.014993525496394
0.58318711,1.07841122,0.94463862,1.58134476,1.00908942,0.80258051,0.43844448999999996,0.70523817,0.77036158,0.40109975,1.021444,1.3742229400000001,1.1559509000000001,0.44526886,1.52880383,1.11071008,0.6389009,0.41299222,0.79339607,0.92719357,0.42164749999999995,1.14968132,1.4628336499999999,1.35148307,0.99829076,1.14498629,0.9875080202380481
1.2669572599999999,1.29458281,0.66266487,1.41834305,0.47419897,0.54475994,0.42501023000000004,0.55051138,1.24685929,0.45916586000000004,0.78738124,1.48748277,1.10867872,0.91941127,0.97828424,0.42182025,0.48325703,0.64462579,0.95194768,1.22565755,0.87446725,1.37950159,1.50310737,0.77001018,1.01535727,1.2465822,0.9927108007500925
1.00457001,0.96022529,0.9226456199999999,1.07195099,0.45002330999999995,0.9325023100000001,0.5153648,0.6231061,0.90765557,1.03558901,1.47017405,0.8865754299999999,1.08446154,0.41185267000000003,1.33752728,1.18104678,0.64313048,0.58101041,1.19279267,0.57169284,0.73052966,0.83169669,0.4323528,0.49765651,0.5877302099999999,0.7196083600000001,1.040473258071196
1.31197244,0.7267857200000001,0.95114968,1.55788598,0.44078278000000004,0.8390491099999999,0.73654628,0.82750081,0.7598146,1.5010896200000001,0.95315201,0.92295829,0.98390625,0.9004598500000001,0.44376632000000005,0.5724707099999999,0.91382477,0.84191127,1.5937314900000001,0.94922383,0.70086503,1.32321342,1.26804504,1.30569117,1.2016947199999999,0.6917528900000001,1.0323676852021275
0.8956699,1.3404230799999999,1.0371488,0.55237092,0.48182170999999996,1.47405418,0.92276443,1.51465302,0.94055537,0.40875998,1.20570029,1.03091687,1.32434959,1.3761489,1.1088972400000001,1.10583875,0.40985490999999996,0.41199883000000004,1.17592631,0.57311953,0.44008106,1.10984904,1.34529679,0.7155437499999999,0.63507033,0.5730752299999999,0.9734286255242455
0.84504527,0.86074238,0.55990989,0.6986672700000001,0.41685269999999996,1.3067392199999999,0.6916017400000001,0.82785494,1.00983945,0.92803556,0.70025273,1.08035452,1.10265792,0.7263261999999999,1.24966773,0.67188995,1.1239873,1.06935649,0.75894299,0.71955598,0.69282076,0.44796568000000003,0.42940661999999996,1.08630211,0.53594111,1.5983199,0.9712326120318171
0.43146304999999996,0.79737692,0.41789666999999997,1.43937847,1.3869956399999999,1.14698707,1.14915151,0.7042647200000001,1.5760317000000001,0.90213809,1.05821476,0.79981671,1.36621238,0.56461885,0.95135581,0.98908477,0.6723474300000001,0.51278356,1.27915368,0.80367583,0.81874831,1.19217671,0.90746008,0.60398774,1.5651103100000001,1.24617194,0.995743270564953
0.56944474,0.88240551,1.23274679,0.86100646,0.93273614,0.73079052,0.75875057,1.30468432,1.10271226,1.5244561,1.05006708,1.0025128,1.03022854,1.05359488,0.60843727,1.2852166999999999,0.63603382,0.41922356000000005,1.58668334,0.81390319,0.99662316,0.91054359,1.11743198,0.96257968,0.9529001,1.5154526000000001,1.001703058176216
0.89151655,0.92433363,1.41003338,0.8977845,1.5472176499999999,0.75884898,1.0140897,1.31368343,0.6704222200000001,1.3384335,1.04988339,1.11850145,0.91777312,0.53556591,0.46678843999999997,0.98370195,0.5544033500000001,1.00914816,1.56648304,0.59575954,1.13601679,1.45379637,0.75819419,0.46596267999999996,0.88561869,0.81515134,1.002769981345598
1.11206455,1.5470949200000002,1.21143734,1.5598558900000001,0.6145369700000001,1.58146261,1.5331804199999999,1.59171774,0.60203114,0.41605060000000005,1.59778503,1.03193622,1.05961245,0.59312527,0.92460349,1.13060567,0.68786958,0.83854688,0.81168654,0.66091895,1.40925607,0.65021942,0.65080384,1.51908684,0.79997966,1.17339481,0.9434672219056095
1.2656418600000001,1.56539454,0.61035083,1.1917328,1.12361524,1.3984115799999999,0.85153563,1.52138798,1.49116201,0.45498632000000006,0.74422606,1.04392959,1.50883982,1.4438094399999999,0.79661762,1.32990238,1.58884062,0.88629273,0.91060492,0.88315376,0.74263782,0.41513842,1.51272897,0.91513623,1.47423537,1.00897075,0.9899804322888577
0.43932888999999997,0.7156837,0.90695278,1.36402622,0.70786847,1.09152889,1.35015589,1.25775601,0.84247679,0.61016125,0.75380174,1.5522831,0.97017732,1.3256821699999999,1.52956584,1.15479419,0.9951104,1.18377741,1.59088214,0.46929072000000005,1.50018008,0.40440524,0.66001376,0.8883449,1.10109641,1.58458963,1.017938101026488
1.5415204,0.98919704,0.61780552,0.7283237,0.4996562,0.46187542000000004,1.00763656,1.02721393,1.23978519,1.19816684,0.65868943,0.64710815,0.73380445,1.02423403,0.57295865,1.41493814,0.7098008,0.6307998100000001,1.55198155,1.23040655,0.5914560200000001,1.47458815,1.31770161,1.12507035,0.81677303,1.07817905,1.0012257245809955
0.67543188,1.22288761,0.60792844,1.07243197,0.805993,1.11176332,0.64337742,1.26829649,1.19454642,0.59803194,0.61500116,1.40606128,0.8769954,1.0065994,0.74109766,0.57256368,1.5507529199999999,0.49973593000000005,1.5381402400000002,0.53088358,1.30381531,1.5810735500000002,0.41014838,0.50225831,1.21533315,1.50359802,0.9610192997058215
1.1734606,1.30755286,0.40757133,1.15700661,0.92525652,1.37510289,1.25904114,0.61736691,0.90517376,0.96871141,0.76946981,1.40348104,1.34009237,1.15455745,0.7143931800000001,1.34570466,0.54121156,1.43115951,1.38252686,0.79539468,0.6297160500000001,0.67910857,0.5474527,1.02385591,1.29963217,0.82880158,1.0034750139960835
1.07458224,1.09818902,0.9340537,1.24990767,0.91273011,1.59505073,1.45471625,1.57784715,1.17970092,0.78953039,0.8745398600000001,1.16046908,1.27743779,0.88079365,1.11601628,0.51808791,0.6044041600000001,0.78460248,1.15572502,1.12724296,0.68156716,1.29750418,0.78184035,0.95026001,1.24884544,0.97538007,0.9945583754439081
0.40892699,0.45535172999999995,0.64010091,1.5092286000000001,1.51759041,1.2118325,0.97913524,1.16996075,1.09586072,0.93439731,0.49600626999999997,1.3196653600000001,1.46232756,0.41278243000000003,1.13950251,1.19790669,0.74433533,1.08373436,0.80141576,1.24114754,0.86103616,1.06972816,0.64609474,0.66893084,1.07504155,1.15199899,0.9868686309621345
0.82062006,0.84713432,1.51675765,1.49027605,0.42671444000000003,0.60782026,0.68865973,1.18574808,1.1718628,1.26851984,0.8238859199999999,1.39317697,1.22541713,0.79149927,1.1584628,1.2605743999999999,1.32383799,0.7203649400000001,0.87217532,0.41281588,0.6572985,0.76476162,1.48696946,1.5419254599999999,0.82622956,0.99225997,1.031005881694065
1.2133547,0.92503261,0.71900674,0.91131357,0.70046188,1.4051510999999999,0.42679247,0.67209958,1.06172186,0.75229809,0.80832088,1.53815481,0.70777263,1.34720919,0.85482703,1.13832786,0.92950751,1.27344619,1.4116106400000001,1.06990633,1.16350935,1.39525766,1.07914346,1.24640433,0.47716569,0.6031227,1.069643108742554
1.02127083,0.62689142,1.40933123,1.49875991,1.4209564399999999,0.72607641,0.85265404,0.68506316,0.6929590400000001,1.2211031,0.40524238999999995,1.37979928,0.94468741,1.44474563,1.41762024,1.3680613400000001,1.05486545,0.73247844,1.30650623,1.01651391,0.8588245800000001,1.1217095,1.11683978,0.78175398,0.61868312,0.88425177,0.9998504755354679
0.54555109,0.90639429,1.43581747,1.0493999999999999,0.6097507099999999,0.81947996,0.80676129,1.08450758,0.79515317,0.84421599,0.75452142,0.73311892,0.70006831,0.5543345399999999,1.3070431,0.65435674,0.98371841,0.45683852999999996,1.43125812,1.31122809,1.58815269,1.58166634,1.10602716,1.10680351,1.28593833,1.00105472,0.987944395568287
